2016-05-17 01:55:47.734053	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:47.734200	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:57:32.609143	 0  0      0 6655204  72908 405904    0    0     0    26   87   81  0  0 100  0  0	
2016-05-17 03:57:37.609595	 1  0      0 6655080  72920 405928    0    0     0    18   69   76  0  0 100  0  0	
2016-05-17 03:57:42.610033	 0  0      0 6654832  72924 405956    0    0     0    34   68   72  0  0 100  0  0	
2016-05-17 03:57:47.610417	 0  0      0 6654832  72932 405964    0    0     0    26   71   75  0  0 100  0  0	
2016-05-17 03:57:52.610862	 0  0      0 6654832  72940 405976    0    0     0    41   83   83  0  0 100  0  0	
2016-05-17 03:57:57.611280	 0  0      0 6654584  72956 406004    0    0     0    32   73   80  0  0 100  0  0	
2016-05-17 03:58:02.611708	 0  0      0 6654584  72960 406024    0    0     0    14   70   77  0  0 100  0  0	
2016-05-17 03:58:07.612200	 0  0      0 6654584  72968 406052    0    0     0    11   68   81  0  0 100  0  0	
2016-05-17 03:58:12.612599	 0  0      0 6654584  72972 406060    0    0     0    50   82   89  0  0 100  0  0	
2016-05-17 03:58:17.613020	 0  0      0 6654584  72984 406088    0    0     0    34   69   80  0  0 100  0  0	
2016-05-17 03:58:22.613447	 0  0      0 6654584  72992 406104    0    0     0    18   69   81  0  0 100  0  0	
2016-05-17 03:58:27.613867	 0  0      0 6654584  73000 406128    0    0     0    30   71   81  0  0 100  0  0	
2016-05-17 03:58:32.614233	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:58:32.614318	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:58:32.614352	 1  0      0 6654584  73008 406148    0    0     0    14   81   87  0  0 100  0  0	
2016-05-17 03:58:37.614640	 0  0      0 6654460  73024 406172    0    0     0    20   69   82  0  0 100  0  0	
2016-05-17 03:58:42.615053	 0  0      0 6654460  73032 406188    0    0     0    31   88   85  0  0 100  0  0	
2016-05-17 03:58:47.615419	 0  0      0 6654460  73040 406208    0    0     0    25   71   76  0  0 100  0  0	
2016-05-17 03:58:52.615846	 0  0      0 6654460  73048 406212    0    0     0    31   85   82  0  0 100  0  0	
2016-05-17 03:58:57.616218	 0  0      0 6654460  73060 406240    0    0     0    30   72   80  0  0 100  0  0	
2016-05-17 03:59:02.616622	 0  0      0 6654336  73068 406264    0    0     0    25   70   72  0  0 100  0  0	
2016-05-17 03:59:07.617022	 0  0      0 6654336  73072 406288    0    0     0    10   66   76  0  0 100  0  0	
2016-05-17 03:59:12.617388	 0  0      0 6654336  73080 406312    0    0     0    42   82   83  0  0 100  0  0	
2016-05-17 03:59:17.617904	 0  0      0 6654336  73088 406324    0    0     0    35   70   82  0  0 100  0  0	
2016-05-17 03:59:22.618219	 0  0      0 6654336  73096 406344    0    0     0    19   70   82  0  0 100  0  0	
2016-05-17 03:59:27.618608	 0  0      0 6654336  73104 406372    0    0     0    21   70   80  0  0 100  0  0	
2016-05-17 03:59:32.619043	 1  0      0 6654212  73112 406376    0    0     0    25   86   89  0  0 100  0  0	
2016-05-17 03:59:37.619417	 0  0      0 6654088  73120 406400    0    0     0    33   71   82  0  0 100  0  0	
2016-05-17 03:59:42.619773	 0  0      0 6654088  73124 406420    0    0     0    30   71   79  0  0 100  0  0	
2016-05-17 03:59:47.620166	 0  0      0 6653964  73132 406448    0    0     0    22   70   81  0  0 100  0  0	
2016-05-17 03:59:52.620584	 0  0      0 6653964  73132 406468    0    0     0    22   78   88  0  0 100  0  0	
2016-05-17 03:59:57.621009	 0  0      0 6653964  73144 406484    0    0     0    29   71   85  0  0 100  0  0	
2016-05-17 04:00:02.621407	 0  0      0 6636400  73152 406512    0    0     0    18  223  158  1  1 98  0  0	
2016-05-17 04:00:07.621811	 0  0      0 6648104  73168 407508    0    0   193    38  388   82  7  1 91  2  0	
2016-05-17 04:00:12.622194	 0  0      0 6648104  73184 407532    0    0     0    84   89   75  0  0 99  0  0	
2016-05-17 04:00:17.622613	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:00:17.622713	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:00:17.622752	 1  0      0 6648088  73200 407548    0    0     0    30   72   65  0  0 100  0  0	
2016-05-17 04:00:22.623087	 1  0      0 6648212  73200 407556    0    0     0    14   70   66  0  0 100  0  0	
2016-05-17 04:00:27.623519	 0  0      0 6648212  73208 407580    0    0     0    17   70   65  0  0 100  0  0	
2016-05-17 04:00:32.623928	 0  0      0 6648336  73216 407608    0    0     0    17   82   72  0  0 100  0  0	
2016-05-17 04:00:37.624314	 0  0      0 6648212  73232 407616    0    0     0    78   91   74  0  0 100  0  0	
2016-05-17 04:00:42.624697	 0  0      0 6648212  73240 407644    0    0     0    32   74   71  0  0 100  0  0	
2016-05-17 04:00:47.625147	 0  0      0 6648212  73248 407664    0    0     0    46   75   75  0  0 100  0  0	
2016-05-17 04:00:52.625666	 0  0      0 6648212  73256 407684    0    0     0    31   92   83  0  0 100  0  0	
2016-05-17 04:00:57.626182	 0  0      0 6648088  73268 407712    0    0     0    30   71   77  0  0 100  0  0	
2016-05-17 04:01:02.626568	 0  0      0 6649452  73300 407724    0    0     0    50  239  150  0  1 99  0  0	
2016-05-17 04:01:07.626997	 0  0      0 6649716  73316 407744    0    0     0    15   67   64  0  0 100  0  0	
2016-05-17 04:01:12.627498	 0  0      0 6649468  73324 407772    0    0     0    41   83   71  0  0 100  0  0	
2016-05-17 04:01:17.627900	 0  0      0 6649468  73340 407784    0    0     0    31   70   63  0  0 100  0  0	
2016-05-17 04:01:22.628295	 0  0      0 6649468  73348 407796    0    0     0    30   74   66  0  0 100  0  0	
2016-05-17 04:01:27.628787	 0  0      0 6649468  73356 407832    0    0     0    18   71   64  0  0 100  0  0	
2016-05-17 04:01:32.629117	 0  0      0 6649592  73364 407852    0    0     0    30   86   73  0  0 100  0  0	
2016-05-17 04:01:37.629516	 0  0      0 6649592  73376 407880    0    0     0    20   68   77  0  0 100  0  0	
2016-05-17 04:01:42.629918	 0  0      0 6649592  73384 407888    0    0     0    33   69   76  0  0 100  0  0	
2016-05-17 04:01:47.630308	 0  0      0 6649592  73388 407916    0    0     0    26   71   80  0  0 100  0  0	
2016-05-17 04:01:52.630720	 0  0      0 6649592  73396 407936    0    0     0    24   81   86  0  0 100  0  0	
2016-05-17 04:01:57.631154	 0  0      0 6649592  73412 407952    0    0     0    42   73   85  0  0 100  0  0	
2016-05-17 04:02:02.631507	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:02:02.631595	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:02:02.631630	 1  0      0 6649592  73420 407972    0    0     0    10   69   74  0  0 100  0  0	
2016-05-17 04:02:07.631933	 0  0      0 6649592  73428 407984    0    0     0    10   67   80  0  0 100  0  0	
2016-05-17 04:02:12.632307	 0  0      0 6649468  73436 408004    0    0     0    48   86   89  0  0 100  0  0	
2016-05-17 04:02:17.632698	 0  0      0 6649468  73452 408032    0    0     0    34   70   80  0  0 100  0  0	
2016-05-17 04:02:22.633176	 1  0      0 6649468  73460 408044    0    0     0    17   83   81  0  0 100  0  0	
2016-05-17 04:02:27.633583	 0  0      0 6649468  73464 408068    0    0     0    20   71   81  0  0 100  0  0	
2016-05-17 04:02:32.633969	 1  0      0 6649468  73468 408092    0    0     0    29   96   86  0  0 100  0  0	
2016-05-17 04:02:37.634336	 0  0      0 6649468  73480 408116    0    0     0    20   69   82  0  0 100  0  0	
2016-05-17 04:02:42.634672	 0  0      0 6649468  73488 408132    0    0     0    34   70   80  0  0 100  0  0	
2016-05-17 04:02:47.635060	 1  0      0 6649468  73496 408152    0    0     0    22   88   83  0  0 100  0  0	
2016-05-17 04:02:52.635438	 0  0      0 6649468  73504 408184    0    0     0    34   86   84  0  0 100  0  0	
2016-05-17 04:02:57.635845	 0  0      0 6649468  73516 408216    0    0     0    29   74   77  0  0 100  0  0	
2016-05-17 04:03:02.636207	 0  0      0 6649468  73524 408224    0    0     0     8   69   72  0  0 100  0  0	
2016-05-17 04:03:07.636580	 0  0      0 6649468  73528 408252    0    0     0    22  117   77  0  0 100  0  0	
2016-05-17 04:03:12.636977	 0  0      0 6649468  73536 408272    0    0     0    38   82   88  0  0 100  0  0	
2016-05-17 04:03:17.637338	 0  0      0 6649592  73548 408300    0    0     0    33   95   87  0  0 100  0  0	
2016-05-17 04:03:22.637706	 0  0      0 6649468  73560 408312    0    0     0    21   72   72  0  0 100  0  0	
2016-05-17 04:03:27.638078	 0  0      0 6649468  73564 408336    0    0     0    22   73   71  0  0 100  0  0	
2016-05-17 04:03:32.638434	 0  0      0 6649220  73568 408352    0    0     0    24   84   75  0  0 100  0  0	
2016-05-17 04:03:37.638799	 0  0      0 6649220  73584 408372    0    0     0    20   69   71  0  0 100  0  0	
2016-05-17 04:03:42.639156	 0  0      0 6649220  73592 408392    0    0     0    48   70   68  0  0 100  0  0	
2016-05-17 04:03:47.639550	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:03:47.639659	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:03:47.639700	 1  0      0 6649220  73600 408416    0    0     0    25   71   73  0  0 100  0  0	
2016-05-17 04:03:52.639945	 0  0      0 6649096  73608 408428    0    0     0    22   81   89  0  0 100  0  0	
2016-05-17 04:03:57.640289	 0  0      0 6649096  73624 408452    0    0     0    30   75   89  0  0 100  0  0	
2016-05-17 04:04:02.640657	 0  0      0 6649096  73628 408476    0    0     0    12   69   83  0  0 100  0  0	
2016-05-17 04:04:07.641016	 0  0      0 6649096  73636 408488    0    0     0    10   68   81  0  0 100  0  0	
2016-05-17 04:04:12.641378	 0  0      0 6648972  73644 408508    0    0     0    48   84   88  0  0 100  0  0	
2016-05-17 04:04:17.641730	 0  0      0 6648972  73660 408536    0    0     0    47   88   95  0  0 100  0  0	
2016-05-17 04:04:22.642091	 1  0      0 6648972  73664 408548    0    0     0    17   70   81  0  0 100  0  0	
2016-05-17 04:04:27.642499	 0  0      0 6648972  73672 408576    0    0     0    22   74   82  0  0 100  0  0	
2016-05-17 04:04:32.642876	 0  0      0 6648848  73680 408584    0    0     0    18   84   92  0  0 100  0  0	
2016-05-17 04:04:37.643190	 0  0      0 6648848  73696 408612    0    0     0    21   70   83  0  0 100  0  0	
2016-05-17 04:04:42.643535	 0  0      0 6648848  73704 408632    0    0     0    32   70   78  0  0 100  0  0	
2016-05-17 04:04:47.643905	 0  0      0 6648848  73712 408656    0    0     0    22   72   82  0  0 100  0  0	
2016-05-17 04:04:52.644263	 0  0      0 6648724  73720 408672    0    0     0    44   85   89  0  0 100  0  0	
2016-05-17 04:04:57.644613	 0  0      0 6648724  73732 408696    0    0     0    28   72   85  0  0 100  0  0	
2016-05-17 04:05:02.644985	 1  0      0 6648724  73740 408716    0    0     0    10   69   78  0  0 100  0  0	
2016-05-17 04:05:07.645323	 0  0      0 6648724  73744 408732    0    0     0    10   68   82  0  0 100  0  0	
2016-05-17 04:05:12.645646	 0  0      0 6648848  73752 408740    0    0     0    40   82   88  0  0 100  0  0	
2016-05-17 04:05:17.645996	 0  0      0 6648724  73760 408764    0    0     0    36   84   81  0  0 100  0  0	
2016-05-17 04:05:22.646354	 0  0      0 6648724  73768 408788    0    0     0    19   70   82  0  0 100  0  0	
2016-05-17 04:05:27.646666	 0  0      0 6648724  73776 408812    0    0     0    34   73   82  0  0 100  0  0	
2016-05-17 04:05:32.646995	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:05:32.647082	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:05:32.647116	 2  0      0 6648724  73780 408844    0    0     0    25   86   88  0  0 100  0  0	
2016-05-17 04:05:37.647299	 0  0      0 6648724  73792 408872    0    0     0    19   67   81  0  0 100  0  0	
2016-05-17 04:05:42.647701	 1  0      0 6648600  73796 408896    0    0     0    31   67   77  0  0 100  0  0	
2016-05-17 04:05:47.648122	 1  0      0 6648600  73800 408920    0    0     0    25   71   80  0  0 100  0  0	
2016-05-17 04:05:52.648649	 1  0      0 6648616  73808 408932    0    0     0    21   84   87  0  0 100  0  0	
2016-05-17 04:05:57.649031	 1  0      0 6648616  73824 408952    0    0     0    29   93   91  0  0 100  0  0	
2016-05-17 04:06:02.649583	 1  0      0 6648616  73828 408972    0    0     0    30   71   76  0  0 100  0  0	
2016-05-17 04:06:07.649981	 1  0      0 6648492  73836 408996    0    0     0    10  160   94  0  0 100  0  0	
2016-05-17 04:06:12.650342	 1  0      0 6648492  73844 409016    0    0     0    50   82   88  0  0 100  0  0	
2016-05-17 04:06:17.650709	 1  0      0 6648492  73860 409032    0    0     0    31   68   80  0  0 100  0  0	
2016-05-17 04:06:22.651219	 1  0      0 6648492  73868 409040    0    0     0    18   69   80  0  0 100  0  0	
2016-05-17 04:06:27.651577	 1  0      0 6648492  73868 409080    0    0     0    19   71   77  0  0 100  0  0	
2016-05-17 04:06:32.652080	 2  0      0 6648368  73876 409096    0    0     0    14   81   82  0  0 100  0  0	
2016-05-17 04:06:37.652430	 1  0      0 6648368  73884 409128    0    0     0    34   71   76  0  0 100  0  0	
2016-05-17 04:06:42.652783	 1  0      0 6648368  73888 409136    0    0     0    32   70   72  0  0 100  0  0	
2016-05-17 04:06:47.653197	 1  0      0 6648368  73896 409152    0    0     0    26   70   75  0  0 100  0  0	
2016-05-17 04:06:52.653739	 1  0      0 6648368  73904 409164    0    0     0    34   84   83  0  0 100  0  0	
2016-05-17 04:06:57.654106	 1  0      0 6648368  73920 409184    0    0     0    31   71   79  0  0 99  1  0	
2016-05-17 04:07:02.654636	 1  0      0 6648368  73928 409208    0    0     0    12   67   72  0  0 100  0  0	
2016-05-17 04:07:07.655053	 1  0      0 6648368  73936 409232    0    0     0    10   66   75  0  0 100  0  0	
2016-05-17 04:07:12.655417	 1  0      0 6648368  73944 409256    0    0     0    52   81   83  0  0 100  0  0	
2016-05-17 04:07:17.655785	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:07:17.655885	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:07:17.655920	 2  0      0 6648368  73956 409280    0    0     0    34   67   75  0  0 100  0  0	
2016-05-17 04:07:22.656467	 1  0      0 6648368  73960 409292    0    0     0    17   90   83  0  0 100  0  0	
2016-05-17 04:07:27.656809	 1  0      0 6648244  73964 409316    0    0     0    21   69   69  0  0 100  0  0	
2016-05-17 04:07:32.657285	 1  0      0 6648244  73972 409328    0    0     0    25   86   77  0  0 100  0  0	
2016-05-17 04:07:37.657649	 1  0      0 6648244  73984 409344    0    0     0    20   68   70  0  0 100  0  0	
2016-05-17 04:07:42.658056	 1  0      0 6648244  73992 409364    0    0     0    30   68   67  0  0 100  0  0	
2016-05-17 04:07:47.658428	 1  0      0 6648120  74000 409392    0    0     0    34   70   73  0  0 100  0  0	
2016-05-17 04:07:52.659054	 2  0      0 6647996  74008 409412    0    0     0    21   79   82  0  0 100  0  0	
2016-05-17 04:07:57.659448	 1  0      0 6647996  74016 409440    0    0     0    28   71   79  0  0 100  0  0	
2016-05-17 04:08:02.659982	 2  0      0 6647996  74024 409448    0    0     0    10   66   73  0  0 100  0  0	
2016-05-17 04:08:07.660348	 1  0      0 6647996  74032 409476    0    0     0    10   67   75  0  0 100  0  0	
2016-05-17 04:08:12.660741	 1  0      0 6647996  74040 409496    0    0     0    50   84   83  0  0 100  0  0	
2016-05-17 04:08:17.661130	 1  0      0 6647996  74052 409524    0    0     0    34   68   76  0  0 100  0  0	
2016-05-17 04:08:22.661676	 1  0      0 6647872  74060 409540    0    0     0    30   70   77  0  0 100  0  0	
2016-05-17 04:08:27.662081	 1  0      0 6647872  74068 409556    0    0     0    20   69   75  0  0 100  0  0	
2016-05-17 04:08:32.662541	 1  0      0 6647872  74068 409592    0    0     0    18   79   82  0  0 100  0  0	
2016-05-17 04:08:37.662927	 1  0      0 6647872  74080 409616    0    0     0    22   66   75  0  0 100  0  0	
2016-05-17 04:08:42.663363	 1  0      0 6647872  74088 409632    0    0     0    30   76   73  0  0 100  0  0	
2016-05-17 04:08:47.663725	 1  0      0 6647872  74092 409652    0    0     0    24   68   74  0  0 100  0  0	
2016-05-17 04:08:52.664251	 1  0      0 6647624  74100 409676    0    0     0    33   84   82  0  0 100  0  0	
2016-05-17 04:08:57.664604	 1  0      0 6647624  74116 409700    0    0     0    45   73   79  0  0 100  0  0	
2016-05-17 04:09:02.665229	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:09:02.665318	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:09:02.665352	 2  0      0 6647624  74124 409724    0    0     0    14   67   72  0  0 100  0  0	
2016-05-17 04:09:07.665605	 1  0      0 6647624  74132 409736    0    0     0    14   68   76  0  0 100  0  0	
2016-05-17 04:09:12.666040	 1  0      0 6647624  74136 409752    0    0     0    38  100   90  0  0 100  0  0	
2016-05-17 04:09:17.666436	 1  0      0 6647500  74144 409772    0    0     0    32   68   74  0  0 100  0  0	
2016-05-17 04:09:22.667043	 2  0      0 6647500  74152 409784    0    0     0    16   72   75  0  0 100  0  0	
2016-05-17 04:09:27.667446	 1  0      0 6647376  74160 409812    0    0     0    18   68   74  0  0 100  0  0	
2016-05-17 04:09:32.667936	 1  0      0 6647252  74168 409832    0    0     0    37   87   83  0  0 100  0  0	
2016-05-17 04:09:37.668314	 1  0      0 6647252  74184 409860    0    0     0    19  151   75  0  0 100  0  0	
2016-05-17 04:09:42.668842	 1  0      0 6647252  74192 409880    0    0     0    32   68   72  0  0 100  0  0	
2016-05-17 04:09:47.669206	 1  0      0 6647252  74200 409896    0    0     0    24   70   78  0  0 100  0  0	
2016-05-17 04:09:52.669737	 1  0      0 6647252  74208 409912    0    0     0    24   78   88  0  0 100  0  0	
2016-05-17 04:09:57.670151	 1  0      0 6647252  74224 409932    0    0     0    30   71   78  0  0 100  0  0	
2016-05-17 04:10:02.670597	 1  0      0 6646880  74240 409952    0    0     0    18  110   83  0  0 100  0  0	
2016-05-17 04:10:07.671006	 0  0      0 6646756  74248 409976    0    0     0    22   66   63  0  0 100  0  0	
2016-05-17 04:10:12.671410	 0  0      0 6646632  74256 409988    0    0     0    50   83   71  0  0 100  0  0	
2016-05-17 04:10:17.671885	 0  0      0 6646632  74272 410008    0    0     0    36   67   63  0  0 100  0  0	
2016-05-17 04:10:22.672470	 0  0      0 6646632  74280 410036    0    0     0    19   69   67  0  0 100  0  0	
2016-05-17 04:10:27.672889	 0  0      0 6646632  74288 410048    0    0     0    22   68   67  0  0 100  0  0	
2016-05-17 04:10:32.673411	 0  0      0 6646756  74296 410076    0    0     0    16   82   84  0  0 100  0  0	
2016-05-17 04:10:37.673811	 0  0      0 6646632  74308 410096    0    0     0    20   68   78  0  0 100  0  0	
2016-05-17 04:10:42.674235	 0  0      0 6646632  74316 410124    0    0     0    37   67   78  0  0 100  0  0	
2016-05-17 04:10:47.674676	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:10:47.674764	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:10:47.674799	 1  0      0 6646632  74320 410140    0    0     0    25   68   79  0  0 100  0  0	
2016-05-17 04:10:52.675230	 1  0      0 6646632  74328 410148    0    0     0    32   82   88  0  0 100  0  0	
2016-05-17 04:10:57.675623	 1  0      0 6646632  74340 410172    0    0     0    31   89   89  0  0 100  0  0	
2016-05-17 04:11:02.676177	 1  0      0 6646632  74348 410192    0    0     0    14   71   78  0  0 100  0  0	
2016-05-17 04:11:07.676578	 1  0      0 6646756  74352 410216    0    0     0    11   68   79  0  0 100  0  0	
2016-05-17 04:11:12.677006	 1  0      0 6646632  74360 410244    0    0     0    40   84   88  0  0 100  0  0	
2016-05-17 04:11:17.677392	 1  0      0 6646632  74372 410276    0    0     0    39   67   79  0  0 100  0  0	
2016-05-17 04:11:22.678248	 1  0      0 6646632  74380 410296    0    0     0    18   71   81  0  0 100  0  0	
2016-05-17 04:11:27.678612	 1  0      0 6646508  74384 410328    0    0     0    19   70   80  0  0 100  0  0	
2016-05-17 04:11:32.679098	 2  0      0 6646384  74388 410336    0    0     0    21   82   86  0  0 100  0  0	
2016-05-17 04:11:37.679464	 1  0      0 6646384  74404 410352    0    0     0    18   66   80  0  0 100  0  0	
2016-05-17 04:11:42.679850	 1  0      0 6646384  74412 410376    0    0     0    32   67   77  0  0 100  0  0	
2016-05-17 04:11:47.680234	 1  0      0 6646260  74420 410396    0    0     0    24   69   81  0  0 100  0  0	
2016-05-17 04:11:52.680755	 1  0      0 6646260  74428 410424    0    0     0    38   81   87  0  0 100  0  0	
2016-05-17 04:11:57.681121	 1  0      0 6646260  74440 410432    0    0     0    31   72   78  0  0 100  0  0	
2016-05-17 04:12:02.681657	 1  0      0 6646260  74448 410460    0    0     0    12   66   72  0  0 99  1  0	
2016-05-17 04:12:07.682035	 0  0      0 6646136  74456 410480    0    0     0    10   67   79  0  0 100  0  0	
2016-05-17 04:12:12.682448	 0  0      0 6646136  74464 410496    0    0     0    50   84   85  0  0 100  0  0	
2016-05-17 04:12:17.682839	 0  0      0 6646136  74476 410512    0    0     0    36   69   79  0  0 100  0  0	
2016-05-17 04:12:22.683377	 0  0      0 6646136  74476 410532    0    0     0    18   88   87  0  0 100  0  0	
2016-05-17 04:12:27.683752	 0  0      0 6646136  74480 410556    0    0     0    32   72   76  0  0 100  0  0	
2016-05-17 04:12:32.684297	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:12:32.684387	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:12:32.684419	 1  0      0 6646136  74488 410576    0    0     0    18   84   81  0  0 100  0  0	
2016-05-17 04:12:37.684674	 0  0      0 6646136  74496 410592    0    0     0    21   65   76  0  0 100  0  0	
2016-05-17 04:12:42.685072	 0  0      0 6646012  74504 410612    0    0     0    30   69   72  0  0 100  0  0	
2016-05-17 04:12:47.685456	 0  0      0 6646136  74512 410640    0    0     0    22   70   75  0  0 100  0  0	
2016-05-17 04:12:52.686024	 1  0      0 6646136  74520 410656    0    0     0    29   81   87  0  0 100  0  0	
2016-05-17 04:12:57.686389	 0  0      0 6646012  74532 410688    0    0     0    28   71   83  0  0 100  0  0	
2016-05-17 04:13:02.686980	 1  0      0 6646012  74540 410696    0    0     0    22   70   76  0  0 100  0  0	
2016-05-17 04:13:07.687374	 0  0      0 6646136  74548 410724    0    0     0    10   67   81  0  0 100  0  0	
2016-05-17 04:13:12.687844	 0  0      0 6646012  74556 410732    0    0     0    42   84   88  0  0 100  0  0	
2016-05-17 04:13:17.688216	 0  0      0 6646012  74572 410744    0    0     0    35   67   80  0  0 100  0  0	
2016-05-17 04:13:22.688770	 0  0      0 6645888  74580 410768    0    0     0    19   69   82  0  0 100  0  0	
2016-05-17 04:13:27.689153	 0  0      0 6645888  74584 410788    0    0     0    22   70   74  0  0 100  0  0	
2016-05-17 04:13:32.689740	 0  0      0 6645888  74588 410820    0    0     0    24   83   81  0  0 100  0  0	
2016-05-17 04:13:37.690250	 1  0      0 6645888  74604 410836    0    0     0    32   67   80  0  0 100  0  0	
2016-05-17 04:13:42.690644	 0  0      0 6645888  74612 410856    0    0     0    33   87   85  0  0 100  0  0	
2016-05-17 04:13:47.691050	 0  0      0 6645888  74620 410872    0    0     0    26   71   81  0  0 100  0  0	
2016-05-17 04:13:52.691657	 0  0      0 6645640  74628 410904    0    0     0    25   81   81  0  0 100  0  0	
2016-05-17 04:13:57.692074	 0  0      0 6645640  74644 410908    0    0     0    31   69   77  0  0 100  0  0	
2016-05-17 04:14:02.692622	 0  0      0 6645640  74652 410928    0    0     0    12   68   74  0  0 100  0  0	
2016-05-17 04:14:07.693002	 0  0      0 6645640  74660 410956    0    0     0    10   65   81  0  0 100  0  0	
2016-05-17 04:14:12.693407	 0  0      0 6645640  74664 410992    0    0     0    54   84   88  0  0 100  0  0	
2016-05-17 04:14:17.693879	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:14:17.693961	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:14:17.693993	 1  0      0 6645640  74676 411012    0    0     0    30   67   80  0  0 100  0  0	
2016-05-17 04:14:22.694453	 0  0      0 6645640  74684 411028    0    0     0    14   68   81  0  0 100  0  0	
2016-05-17 04:14:27.694810	 0  0      0 6645640  74688 411052    0    0     0    16   69   80  0  0 100  0  0	
2016-05-17 04:14:32.695327	 0  0      0 6645392  74692 411076    0    0     0    15   79   86  0  0 100  0  0	
2016-05-17 04:14:37.695707	 0  0      0 6645392  74708 411100    0    0     0    18   67   77  0  0 100  0  0	
2016-05-17 04:14:42.696215	 1  0      0 6645392  74712 411124    0    0     0    34   67   73  0  0 100  0  0	
2016-05-17 04:14:47.696597	 0  0      0 6645392  74720 411132    0    0     0    37   71   74  0  0 100  0  0	
2016-05-17 04:14:52.697154	 0  0      0 6645516  74728 411148    0    0     0    34   83   82  0  0 100  0  0	
2016-05-17 04:14:57.697551	 0  0      0 6645516  74740 411172    0    0     0    33   71   78  0  0 100  0  0	
2016-05-17 04:15:02.698112	 1  0      0 6645516  74744 411188    0    0     0    11   67   72  0  0 100  0  0	
2016-05-17 04:15:07.698546	 0  0      0 6645640  74752 411208    0    0     0    10   66   78  0  0 99  1  0	
2016-05-17 04:15:12.698958	 0  0      0 6645392  74760 411236    0    0     0    39   81   85  0  0 100  0  0	
2016-05-17 04:15:17.699366	 0  0      0 6645268  74776 411252    0    0     0    34   87   83  0  0 99  0  0	
2016-05-17 04:15:22.699973	 1  0      0 6645144  74780 411284    0    0     0    31   72   77  0  0 100  0  0	
2016-05-17 04:15:27.700366	 0  0      0 6645144  74780 411292    0    0     0    22   72   74  0  0 100  0  0	
2016-05-17 04:15:32.700896	 0  0      0 6645020  74788 411320    0    0     0    25  104   87  0  0 100  0  0	
2016-05-17 04:15:37.701284	 0  0      0 6645020  74804 411336    0    0     0    22   68   76  0  0 100  0  0	
2016-05-17 04:15:42.701707	 0  0      0 6645020  74812 411348    0    0     0    32   70   72  0  0 100  0  0	
2016-05-17 04:15:47.702159	 0  0      0 6645020  74820 411364    0    0     0    22   71   74  0  0 100  0  0	
2016-05-17 04:15:52.702660	 0  0      0 6645020  74828 411388    0    0     0    23   78   82  0  0 100  0  0	
2016-05-17 04:15:57.703129	 0  0      0 6645020  74844 411412    0    0     0    41   74   73  0  0 100  0  0	
2016-05-17 04:16:02.703686	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:16:02.703769	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:16:02.703801	 1  0      0 6645020  74852 411436    0    0     0    10   67   72  0  0 100  0  0	
2016-05-17 04:16:07.704102	 0  0      0 6645020  74860 411448    0    0     0    10   67   79  0  0 100  0  0	
2016-05-17 04:16:12.704500	 0  0      0 6645020  74868 411472    0    0     0    48   84   87  0  0 100  0  0	
2016-05-17 04:16:17.704923	 0  0      0 6645020  74884 411492    0    0     0    33   67   78  0  0 100  0  0	
2016-05-17 04:16:22.705481	 0  0      0 6644896  74888 411516    0    0     0    17   70   81  0  0 100  0  0	
