2016-05-17 01:55:44.050334	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:44.050454	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:46:32.151167	 1  1      0 5124544  34872 1920400    0    0     0 21762 3143 17606 14  7 57 22  0	
2016-05-17 02:46:37.151349	 1  1      0 5120576  34888 1923848    0    0     0 16995 2326 14160 11  5 62 22  0	
2016-05-17 02:46:42.151622	 0  1      0 5131240  34904 1913344    0    0     0 13649 2155 12231 10  5 63 23  0	
2016-05-17 02:46:47.151920	 0  2      0 5126528  34928 1917868    0    0     0 19166 3090 18298 14  6 58 22  0	
2016-05-17 02:46:52.174607	 1  1      0 5118220  34968 1926020    0    0     0 91221 3633 11820 10  6 58 27  0	
2016-05-17 02:46:57.174861	 0  1      0 5125412  34984 1918912    0    0     0 17120 2156 12263  9  4 64 23  0	
2016-05-17 02:47:02.175096	 4  0      0 5123180  35000 1921248    0    0     0 13782 2624 15872 12  6 60 22  0	
2016-05-17 02:47:07.175370	 0  1      0 5111152  35036 1932348    0    0     0 15794 2432 14962 11  5 62 21  0	
2016-05-17 02:47:12.175684	 0  1      0 5125696  35084 1930676    0    0     0 15914 1907 10727  9  4 66 21  0	
2016-05-17 02:47:17.175953	 0  1      0 5124596  35136 1930564    0    0     1 21596  856  709  2  1 75 22  0	
2016-05-17 02:47:22.176232	 0  1      0 5124472  35204 1930624    0    0     0 23462 1193  752  2  1 75 22  0	
2016-05-17 02:47:27.176509	 0  1      0 5124224  35284 1930728    0    0     0 32198  701  490  1  1 75 23  0	
2016-05-17 02:47:32.176948	 0  1      0 5124084  35376 1930756    0    0     1 26758  413  492  1  1 75 22  0	
2016-05-17 02:47:37.177264	 0  1      0 5124272  35464 1930784    0    0     0 28049  320  277  2  1 75 22  0	
2016-05-17 02:47:42.177562	 1  1      0 5123512  35884 1930408    0    0     0 122315 1952  647  1  2 72 25  0	
2016-05-17 02:47:47.178020	 1  1      0 5128100  35904 1926548    0    0     0 19782  301  219  1  1 75 23  0	
2016-05-17 02:47:52.178341	 1  1      0 5126348  35920 1928468    0    0     0 30674  403  321  1  1 75 23  0	
2016-05-17 02:47:57.178751	 2  0      0 5137568  36584 1915856    0    0     0 103842 3692 7312  1  3 70 26  0	
2016-05-17 02:48:02.179100	 1  1      0 5113732  36704 1922436    0    0     0  9383 1840 7168 15  4 74  7  0	
2016-05-17 02:48:07.179456	 1  1      0 5108392  36728 1928136    0    0     0 23007 2971 19260 16  7 57 20  0	
2016-05-17 02:48:12.179842	 1  1      0 5115088  36744 1921204    0    0     0 20458 2973 17857 16  7 57 20  0	
2016-05-17 02:48:17.180218	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:48:17.180303	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:48:17.180334	 2  1      0 5118980  36760 1916668    0    0     0 17374 2428 16025 13  6 60 21  0	
2016-05-17 02:48:22.180568	 7  1      0 5113524  36776 1922764    0    0     0 21105 2814 15743 14  7 59 21  0	
2016-05-17 02:48:27.180951	 1  2      0 5109928  36792 1925940    0    0     0 49282 2814 13456 11  6 58 25  0	
2016-05-17 02:48:32.181308	 1  1      0 5105448  36816 1930540    0    0     0 21046 1534 6906  6  3 66 25  0	
2016-05-17 02:48:37.181638	 4  1      0 5118840  36872 1916248    0    0     0 40102 1797 6733  5  3 64 27  0	
2016-05-17 02:48:42.182094	 1  1      0 5108672  36888 1927104    0    0     0 17004 2347 14626 13  6 60 21  0	
2016-05-17 02:48:47.182472	 1  1      0 5109060  36904 1926812    0    0     0 14560 2088 13040 11  5 63 22  0	
2016-05-17 02:48:52.182846	 1  1      0 5105588  36920 1930320    0    0     0 15465 2343 14229 12  6 61 21  0	
2016-05-17 02:48:57.183278	 1  1      0 5109804  36936 1925996    0    0     0 17862 2312 13088 11  5 62 22  0	
2016-05-17 02:49:02.183713	 1  1      0 5131744  36952 1922960    0    0     0 56243 3026 10912 10  6 63 21  0	
2016-05-17 02:49:07.184115	 1  2      0 5128056  36968 1926556    0    0     0 44817 1268  816  2  2 71 25  0	
2016-05-17 02:49:12.184502	 1  1      0 5137108  37420 1916688    0    0     0 88977 2056  971  2  3 73 23  0	
2016-05-17 02:49:17.184898	 1  1      0 5122352  37436 1931412    0    0     0 21186  449  565  2  1 75 22  0	
2016-05-17 02:49:22.185281	 2  0      0 5135744  37460 1917964    0    0     0 27757  441  364  4  1 75 20  0	
2016-05-17 02:49:27.185750	 1  1      0 5121856  37500 1931484    0    0     1 53390  802  422  1  2 74 24  0	
2016-05-17 02:49:32.186152	 1  1      0 5123468  37900 1929624    0    0     0 113246 4359 10259  0  2 65 32  0	
2016-05-17 02:49:37.186547	 1  1      0 5129668  37916 1923328    0    0     0 19158  233  223  1  1 75 24  0	
2016-05-17 02:49:42.186951	 2  0      0 5120740  38240 1930800    0    0     0 43106 1790  632  6  1 75 18  0	
2016-05-17 02:49:47.187274	 3  1      0 5105148  38560 1916792    0    0     0  9597 1845 8519 12  4 73 11  0	
2016-05-17 02:49:52.187705	 1  1      0 5093740  38584 1928288    0    0     0 23052 3058 20153 19  8 55 19  0	
2016-05-17 02:49:57.188069	 1  1      0 5102544  38600 1919332    0    0     0 21246 2876 17519 15  7 59 20  0	
2016-05-17 02:50:02.188524	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:50:02.188597	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:50:02.188629	 2  1      0 5096708  38632 1924712    0    0     0 41780 3371 14758 14  7 56 24  0	
2016-05-17 02:50:07.365809	 2  2      0 5090880  38648 1931036    0    0     0 16804 2341 15361 13  6 61 21  0	
2016-05-17 02:50:12.366090	 0  1      0 5097088  38664 1924524    0    0     0 28596 2397 13939 13  6 59 21  0	
2016-05-17 02:50:17.366365	 0  1      0 5102916  38728 1919156    0    0     0 56090 2898 11326 10  5 58 27  0	
2016-05-17 02:50:22.366637	 7  1      0 5102172  38744 1919968    0    0     0  3806  595 3299  3  1 72 24  0	
2016-05-17 02:50:27.366910	 0  1      0 5091260  38760 1930856    0    0     0 23150 3137 21255 18  8 55 19  0	
2016-05-17 02:50:32.395690	13  1      0 5096096  38776 1926044    0    0     0 18901 2656 15981 15  7 60 18  0	
2016-05-17 02:50:37.395964	 0  1      0 5098824  38792 1922120    0    0     0 42554 3069 13263 12  6 57 25  0	
2016-05-17 02:50:42.396420	 0  1      0 5087788  38808 1933824    0    0     0 28064 2197 12434 12  6 62 21  0	
2016-05-17 02:50:47.396710	 0  1      0 5131432  38824 1921620    0    0     0 15930 1621 7987  8  4 68 21  0	
2016-05-17 02:50:52.397065	 0  1      0 5136028  39256 1915952    0    0     0 68462 1485  783  1  2 72 24  0	
2016-05-17 02:50:57.397395	 0  1      0 5128620  39272 1924036    0    0     0 16480  633  529  2  1 75 22  0	
2016-05-17 02:51:02.397708	 0  1      0 5135696  39288 1916712    0    0     0 20306  771  621  2  2 75 22  0	
2016-05-17 02:51:07.398025	 1  1      0 5127024  39312 1925576    0    0     0 90885 1404  687  3  2 70 25  0	
2016-05-17 02:51:12.398465	 0  1      0 5123924  39328 1927508    0    0     0 39262  492  350  2  1 75 21  0	
2016-05-17 02:51:17.398806	 1  1      0 5124916  39352 1926588    0    0     0 26822  370  307  1  1 74 24  0	
2016-05-17 02:51:22.399141	 0  1      0 5126900  39708 1924208    0    0     0 66058 1291  461  1  1 71 28  0	
2016-05-17 02:51:27.399593	 1  0      0 5131348  39740 1920356    0    0     0 41174  910  431  1  2 75 22  0	
2016-05-17 02:51:32.399915	 0  0      0 5128156  40404 1924828    0    0     0 38479 1906  949 11  2 77 11  0	
2016-05-17 02:51:37.400206	 0  1      0 5076160  40432 1919280    0    0     0 29323 2652 25408 23 10 53 13  0	
2016-05-17 02:51:42.421889	 3  1      0 5078268  40448 1916936    0    0     0 19803 1793 14121 15  7 58 20  0	
2016-05-17 02:51:47.425233	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:51:47.425307	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:51:47.425338	 1  1      0 5068704  40464 1926612    0    0     0 15594 1552 14147 14  7 60 19  0	
2016-05-17 02:51:52.448887	 0  1      0 5067960  40480 1927656    0    0     0 13778 1496 13045 14  6 61 18  0	
2016-05-17 02:51:57.449231	 0  1      0 5066720  40504 1928700    0    0     0 13788 1473 12337 13  6 61 20  0	
2016-05-17 02:52:02.449601	 1  2      0 5070192  40544 1925020    0    0     0 48783 1960 13842 13  6 56 24  0	
2016-05-17 02:52:07.449905	 0  1      0 5075524  40576 1919932    0    0     0 64391 2093 10944 11  6 57 26  0	
2016-05-17 02:52:12.450213	 0  1      0 5062008  40592 1932616    0    0     0 17865 1510 11419 12  5 61 22  0	
2016-05-17 02:52:17.450699	 0  1      0 5068208  40608 1926580    0    0     0 12334 1373 11269 12  6 61 21  0	
2016-05-17 02:52:22.451119	 4  1      0 5068580  40624 1926692    0    0     0 17063 1712 16898 17  8 56 18  0	
2016-05-17 02:52:27.451511	 1  1      0 5065232  40648 1929856    0    0     0 14284 1293 13459 13  6 61 20  0	
2016-05-17 02:52:32.578169	 8  2      0 5074780  40664 1919780    0    0     0 18946 1681 14622 14  6 58 22  0	
2016-05-17 02:52:37.578168	 0  1      0 5122896  41112 1927188    0    0     0 92805 2286 1962  2  3 66 28  0	
2016-05-17 02:52:42.578405	 1  0      0 5120852  41128 1928984    0    0     0 11549  484  418  1  1 75 23  0	
2016-05-17 02:52:47.578669	 0  1      0 5121684  41144 1928164    0    0     0 21834  820  694  2  2 75 22  0	
2016-05-17 02:52:52.578907	 0  1      0 5128504  41160 1921704    0    0     0 20514  778  649  2  2 75 22  0	
2016-05-17 02:52:57.579140	 0  1      0 5117344  41176 1933080    0    0     0 26404  596  430  3  1 75 21  0	
2016-05-17 02:53:02.579504	 0  2      0 5116228  41220 1933316    0    0     0 107707 1617  554  2  2 73 22  0	
2016-05-17 02:53:07.579746	 0  1      0 5121932  41596 1927272    0    0     0 103206 1874  556  1  2 70 28  0	
2016-05-17 02:53:12.580009	 0  1      0 5125404  41620 1923460    0    0     0 22866  277  273  1  1 75 23  0	
2016-05-17 02:53:17.580239	 1  0      0 5115500  42260 1933280    0    0     0 59369 1818  836  4  2 74 20  0	
2016-05-17 02:53:22.580625	 7  1      0 5027148  42308 1918972    0    0     0 14870 2019 12561 20  7 67  6  0	
2016-05-17 02:53:27.656045	51  0      0 5023304  42332 1920792    0    0     0 20409 1831 18737 17  8 56 20  0	
2016-05-17 02:53:32.656065	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:53:32.656123	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:53:32.656155	 3  1      0 5018716  42348 1924908    0    0     0 14238 1372 13329 13  7 61 19  0	
2016-05-17 02:53:37.656444	 4  2      0 5014748  42364 1929256    0    0     0 32690 1788 13368 14  8 56 22  0	
2016-05-17 02:53:42.656726	 2  1      0 5014252  42380 1929584    0    0     0 20773 1586 13634 15  7 57 22  0	
2016-05-17 02:53:47.749031	10  1      0 5018468  42404 1925112    0    0     0 31714 1865 12234 13  6 60 22  0	
2016-05-17 02:53:52.799094	 9  2      0 5020824  42420 1922980    0    0     0 21698 1741 13726 17  8 57 18  0	
2016-05-17 02:53:57.799490	 3  1      0 5022220  42504 1921024    0    0     0 51129 2036 12077 12  7 53 28  0	
2016-05-17 02:54:02.862697	38  0      0 5014640  42520 1928816    0    0     0 14984 1374 13384 18  9 54 18  0	
2016-05-17 02:54:07.949068	 2  1      0 5007092  42536 1936188    0    0     0 14847 1404 14718 15  7 58 20  0	
2016-05-17 02:54:12.949621	 1  1      0 5012360  42552 1930364    0    0     0 42976 2094 11956 13  7 54 26  0	
2016-05-17 02:54:18.084610	 2  1      0 5012592  42576 1929856    0    0     0 33837 1976 12674 13  7 57 23  0	
2016-05-17 02:54:23.084241	 1  1      0 5118260  42592 1928756    0    0     0 14062 1181 9571 11  6 64 19  0	
2016-05-17 02:54:28.084612	 2  1      0 5118936  43024 1928180    0    0     0 60971 1528  871  2  2 72 24  0	
2016-05-17 02:54:33.084919	 1  1      0 5116316  43040 1931340    0    0     0  8070  379  312  1  1 75 24  0	
2016-05-17 02:54:38.085099	 1  1      0 5129028  43056 1918132    0    0     0 15349  606  496  1  1 75 23  0	
2016-05-17 02:54:43.085475	 1  1      0 5127308  43072 1920296    0    0     0 97560 2029  768  1  2 69 28  0	
2016-05-17 02:54:48.085879	 1  2      0 5119852  43096 1927676    0    0     0 24142  611  425  2  1 75 22  0	
2016-05-17 02:54:53.086238	 1  1      0 5117868  43112 1929288    0    0     0 31515  692  342  2  1 75 22  0	
2016-05-17 02:54:58.086616	 1  1      0 5112660  43140 1934488    0    0     0 23629  395  310  2  1 75 22  0	
2016-05-17 02:55:03.086976	 1  1      0 5114024  43528 1932256    0    0     0 71076 1233  485  1  2 71 27  0	
2016-05-17 02:55:08.087350	 1  1      0 5113776  43544 1932748    0    0     0 30406  392  294  1  1 75 23  0	
2016-05-17 02:55:13.087726	 2  0      0 5100756  44192 1943776    0    0     0 60710 1437  841  6  2 75 17  0	
2016-05-17 02:55:18.088133	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:55:18.088368	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:55:18.088458	 2  1      0 5111060  44240 1926688    0    0     0  7378 1403 4296 10  3 74 12  0	
2016-05-17 02:55:23.088448	 0  1      0 5108712  44264 1929316    0    0     0 10017 1008 6056  5  2 75 17  0	
2016-05-17 02:55:28.088773	 0  1      0 5107480  44288 1930456    0    0     0  9663 1019 5852  5  2 75 18  0	
2016-05-17 02:55:33.089056	 0  1      0 5113680  44304 1923980    0    0     0  7524  766 4649  4  2 75 19  0	
2016-05-17 02:55:38.089467	 0  1      0 5113804  44320 1923928    0    0     0  9474  947 5994  5  2 75 18  0	
2016-05-17 02:55:43.089731	 1  0      0 5110688  44336 1926692    0    0     0  5594  707 3584  3  1 75 20  0	
2016-05-17 02:55:48.090203	 1  1      0 5114408  44352 1923304    0    0     0  8507  907 5471  5  2 75 18  0	
2016-05-17 02:55:53.090518	 1  1      0 5105604  44368 1932852    0    0     0 19670 1372 5021  4  2 73 20  0	
2016-05-17 02:55:58.090799	 0  1      0 5109820  44384 1928404    0    0     0  8336  807 5470  5  2 75 19  0	
2016-05-17 02:56:03.091114	 0  1      0 5114640  44400 1923696    0    0     0  8406  994 5585  5  2 75 18  0	
2016-05-17 02:56:08.091383	 0  1      0 5118732  44416 1919764    0    0     0 11970 1157 5828  5  2 75 19  0	
2016-05-17 02:56:13.091723	 0  1      0 5115756  44432 1922788    0    0     0 15897 1133 3844  3  2 74 21  0	
2016-05-17 02:56:18.092032	 2  0      0 5118936  44448 1927720    0    0     0  3902  951 1713  3  2 75 21  0	
2016-05-17 02:56:23.092513	 2  0      0 5117564  44464 1929180    0    0     0  4677  869 1053  4  1 75 20  0	
2016-05-17 02:56:28.092865	 1  0      0 5115052  44664 1932704    0    0     0 69258 1805 1147  7  3 76 15  0	
2016-05-17 02:56:33.093097	 3  1      0 5116476  44684 1919868    0    0     0 10353 1605 7060  6  3 72 19  0	
2016-05-17 02:56:38.093377	 3  0      0 5115236  44708 1921312    0    0     0 14402 2134 9877  7  3 65 24  0	
2016-05-17 02:56:43.093632	 1  1      0 5104572  44724 1932096    0    0     0  7752 1162 5463  4  2 70 24  0	
2016-05-17 02:56:48.093909	 1  1      0 5104448  44740 1932052    0    0     0 14179 2074 10092  8  4 65 24  0	
2016-05-17 02:56:53.094885	 1  1      0 5110648  44756 1926044    0    0     0 20908 2302 9123  7  4 65 24  0	
2016-05-17 02:56:58.094985	 0  1      0 5117096  44780 1919424    0    0     0 12491 1862 9086  7  3 66 24  0	
2016-05-17 02:57:03.095243	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:57:03.095302	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:57:03.095333	 2  1      0 5106556  44796 1929552    0    0     0 12883 1932 9391  8  4 65 24  0	
2016-05-17 02:57:08.095552	 0  2      0 5112384  44808 1924196    0    0     0 13025 1925 9676  7  3 66 23  0	
2016-05-17 02:57:13.095792	 1  2      0 5116972  44824 1919180    0    0     0  8450 1438 6558  5  3 68 24  0	
2016-05-17 02:57:18.096049	 0  2      0 5113376  44840 1922916    0    0     0 29198 2213 8296  6  3 66 24  0	
2016-05-17 02:57:23.096562	 3  2      0 5112012  44856 1924656    0    0     0 14982 2242 9844  8  4 65 24  0	
2016-05-17 02:57:28.096906	 0  2      0 5115360  44868 1920516    0    0     0 28210 2218 8878  7  4 66 24  0	
2016-05-17 02:57:33.097118	 0  1      0 5112372  44908 1933600    0    0     0 56156 2013 1474  2  3 72 23  0	
2016-05-17 02:57:38.097441	 0  1      0 5112992  44924 1933500    0    0     0 19526  737  865  2  2 75 21  0	
2016-05-17 02:57:43.097706	 0  1      0 5127260  44940 1919184    0    0     0 18447  484  509  3  1 75 21  0	
2016-05-17 02:57:48.097998	 1  0      0 5116456  45280 1927808    0    0     0 106498 2800 1089  4  2 74 20  0	
2016-05-17 02:57:53.098399	 2  1      0 5099920  45580 1932568    0    0     0 10094 1836 7640 11  4 73 12  0	
2016-05-17 02:57:58.098669	 0  1      0 5100292  45604 1932164    0    0     0 11804 1686 9424  7  3 66 24  0	
2016-05-17 02:58:03.098966	 0  1      0 5111452  45620 1921080    0    0     0 17275 2430 14010 11  5 62 22  0	
2016-05-17 02:58:08.099232	 0  1      0 5099796  45636 1932788    0    0     0 15073 2039 12620 10  4 64 21  0	
2016-05-17 02:58:13.099530	 0  1      0 5102756  45652 1929776    0    0     0 15498 2285 13319 11  5 62 22  0	
2016-05-17 02:58:18.099814	 1  1      0 5108336  45668 1923872    0    0     0 28286 2624 13090 10  5 62 23  0	
2016-05-17 02:58:23.100104	 1  1      0 5105236  45684 1927424    0    0     0 48780 2674 12331 10  5 59 26  0	
2016-05-17 02:58:28.100496	 5  1      0 5098168  45700 1934276    0    0     0 13832 1846 10720  8  4 65 23  0	
2016-05-17 02:58:33.100896	 0  2      0 5107948  45724 1924684    0    0     0 46425 2847 11077  9  5 63 23  0	
2016-05-17 02:58:38.101192	 0  1      0 5104972  45764 1927320    0    0     0 20546 2418 13498 11  5 60 25  0	
2016-05-17 02:58:43.101605	 1  1      0 5103980  45780 1928408    0    0     0 16360 2295 13669 11  5 62 22  0	
2016-05-17 02:58:48.101840	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 02:58:48.101927	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 02:58:48.101961	 2  1      0 5106956  45796 1925108    0    0     0 26982 2523 13280 10  5 62 23  0	
2016-05-17 02:58:53.102132	 0  1      0 5116796  45812 1928204    0    0     0 42601 1844 5706  5  3 67 26  0	
2016-05-17 02:58:58.102429	 0  1      0 5111340  45828 1933776    0    0     0 17632 1074  926  2  2 75 21  0	
2016-05-17 02:59:03.102761	 1  0      0 5108628  45864 1935696    0    0     0 14990  532  484  1  1 75 23  0	
2016-05-17 02:59:08.103038	 0  1      0 5108504  45956 1935612    0    0     0 28852  671  573  1  1 75 22  0	
2016-05-17 02:59:13.103333	 0  1      0 5107760  46024 1935652    0    0     0 19814  356  290  1  1 75 23  0	
2016-05-17 02:59:18.103667	 0  2      0 5107264  46088 1935668    0    0     0 129848 1868  603  1  2 69 28  0	
2016-05-17 02:59:23.104028	 0  1      0 5110984  46420 1932200    0    0     0 22111  435  327  2  1 74 23  0	
2016-05-17 02:59:28.104283	 1  0      0 5115696  46444 1927848    0    0     0 32797  313  318  1  1 75 22  0	
2016-05-17 02:59:33.104566	 1  0      0 5109712  47092 1933392    0    0     0 79106 1742  863  3  2 76 19  0	
2016-05-17 02:59:38.104848	 0  1      0 5097584  47152 1926780    0    0     0 10292 1869 8024 13  4 73 10  0	
2016-05-17 02:59:43.105197	 0  1      0 5095856  47176 1928704    0    0     0 14934 2134 12679 11  5 62 22  0	
2016-05-17 02:59:48.105447	 8  0      0 5103360  47192 1921340    0    0     0 25196 3019 17856 14  7 59 20  0	
2016-05-17 02:59:53.105751	 1  1      0 5090464  47208 1934368    0    0     0 30615 2942 16184 13  6 59 21  0	
2016-05-17 02:59:58.106204	 0  1      0 5099764  47232 1924648    0    0     0 25651 2906 15836 13  7 59 22  0	
2016-05-17 03:00:03.106516	 0  1      0 5103468  47256 1920380    0    0     0 10166 1675 10016  9  4 66 21  0	
2016-05-17 03:00:08.106834	 0  1      0 5091688  47280 1932580    0    0     0  6394 1029 5830  5  2 69 23  0	
2016-05-17 03:00:13.107146	 0  1      0 5092804  47296 1931500    0    0     0 14982 1995 11908 10  5 63 22  0	
2016-05-17 03:00:18.107424	 1  1      0 5089828  47360 1934520    0    0     0 67162 2796 7249  6  4 63 27  0	
2016-05-17 03:00:23.107790	 7  0      0 5088092  47376 1936132    0    0     0 15030 2163 13140 11  5 62 22  0	
2016-05-17 03:00:28.108156	 0  1      0 5101236  47392 1922756    0    0     0 20944 1947 10641  9  5 63 23  0	
2016-05-17 03:00:33.108555	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:00:33.108629	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:00:33.108669	 6  1      0 5099748  47408 1924348    0    0     0 11448 1793 10743  9  4 65 22  0	
2016-05-17 03:00:38.108850	 0  1      0 5109040  47424 1934304    0    0     0 14118 1849 9125  9  4 66 21  0	
2016-05-17 03:00:43.109194	 0  1      0 5115364  47440 1928052    0    0     0  2615  221  213  0  0 75 24  0	
2016-05-17 03:00:48.109460	 0  1      0 5116232  47456 1927136    0    0     0 11827  748  654  2  1 75 22  0	
2016-05-17 03:00:53.109779	 0  1      0 5114752  47472 1928780    0    0     0 23744  709  471  1  1 73 26  0	
2016-05-17 03:00:58.110080	 0  1      0 5109544  47488 1934048    0    0     0 13387  512  498  1  1 74 24  0	
2016-05-17 03:01:03.110367	 0  1      0 5120084  47504 1923256    0    0     0 12151  587  502  1  1 74 23  0	
2016-05-17 03:01:08.110658	 0  1      0 5106320  47552 1936176    0    0     0 13259  265  216  1  1 75 24  0	
2016-05-17 03:01:13.111153	 1  2      0 5105328  47620 1936224    0    0     1 76958 1027  443  1  1 71 27  0	
2016-05-17 03:01:18.111412	 0  1      0 5108676  47960 1932656    0    0     0 65498 1297  412  1  1 73 24  0	
2016-05-17 03:01:23.111767	 0  1      0 5119092  47976 1922468    0    0     0 16418  372  187  1  1 74 24  0	
2016-05-17 03:01:28.112040	 0  1      0 5115620  47992 1926628    0    0     0 31798  578  283  1  1 74 24  0	
2016-05-17 03:01:33.112382	 0  1      0 5113868  48016 1928460    0    0     0 42404  842  480  1  2 75 22  0	
2016-05-17 03:01:38.112713	 0  1      0 5101104  48648 1940180    0    0     0 44053 1659  586  7  1 75 17  0	
2016-05-17 03:01:43.113174	 0  1      0 5082128  48708 1929260    0    0     0  6586 1462 6146  9  4 70 18  0	
2016-05-17 03:01:48.113404	11  1      0 5079216  48732 1932184    0    0     0 17928 2434 15784 14  6 60 20  0	
2016-05-17 03:01:53.113769	 0  1      0 5081664  48748 1929452    0    0     0 10510 1504 9024  8  4 66 22  0	
2016-05-17 03:01:58.114020	 4  1      0 5075464  48772 1935644    0    0     0 28808 2996 17629 15  7 58 20  0	
2016-05-17 03:02:03.114358	 0  1      0 5078424  48788 1932792    0    0     0 20225 2763 16404 14  6 60 20  0	
2016-05-17 03:02:08.114639	 8  1      0 5082872  48804 1927984    0    0     0 13010 2077 13527 12  6 62 21  0	
2016-05-17 03:02:13.115116	 0  1      0 5086096  48820 1925180    0    0     0 16950 2277 14725 13  6 61 20  0	
2016-05-17 03:02:18.115409	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:02:18.115495	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:02:18.115546	 1  1      0 5073076  48876 1937672    0    0     0 81603 3200 11839 10  6 60 24  0	
2016-05-17 03:02:23.115789	 0  1      0 5078284  48892 1932372    0    0     0 18156 2492 14970 13  6 61 20  0	
2016-05-17 03:02:28.116126	 0  1      0 5076920  48908 1933500    0    0     0 29317 2660 13500 12  6 61 22  0	
2016-05-17 03:02:33.252573	15  1      0 5082004  48924 1928928    0    0     0 20150 2570 16249 14  7 60 20  0	
2016-05-17 03:02:38.252502	 2  1      0 5076052  48948 1934284    0    0     0 15149 2330 15255 13  6 60 20  0	
2016-05-17 03:02:43.253110	 3  0      0 5115976  48964 1925472    0    0     0 13023 1132 5017  5  3 70 22  0	
2016-05-17 03:02:48.253613	 1  2      0 5103152  48980 1937048    0    0     0 81412 1957  812  1  2 75 22  0	
2016-05-17 03:02:53.253876	 1  1      0 5118636  49420 1921796    0    0     0 44588 1106  703  1  2 74 23  0	
2016-05-17 03:02:58.254123	 0  1      0 5116884  49436 1923832    0    0     0 51702 1219  620  1  1 72 25  0	
2016-05-17 03:03:03.254397	 0  1      0 5105724  49452 1934832    0    0     0 22610  693  420  1  1 74 24  0	
2016-05-17 03:03:08.254644	 0  1      0 5109304  49476 1931692    0    0     0 23234  519  352  3  1 75 21  0	
2016-05-17 03:03:13.254945	 0  1      0 5113520  49492 1926920    0    0     0 22821  440  355  2  1 75 22  0	
2016-05-17 03:03:18.256015	 0  2      0 5102468  49572 1937028    0    0     0 47716  575  292  0  1 74 24  0	
2016-05-17 03:03:23.256244	 0  1      0 5107800  49980 1931288    0    0     0 92798 1534  602  1  2 72 25  0	
2016-05-17 03:03:28.256520	 0  0      0 5120044  50612 1921312    0    0     0 44817 2029 1051 11  2 79  8  0	
2016-05-17 03:03:33.256871	 0  1      0 5057316  50640 1926768    0    0     0 21434 2013 18551 16  8 58 18  0	
2016-05-17 03:03:38.257113	 6  1      0 5053952  50656 1930240    0    0     0 22382 2050 19395 17  7 56 19  0	
2016-05-17 03:03:43.384666	20  1      0 5057920  50672 1926520    0    0     0 16188 1550 15589 13  6 59 21  0	
2016-05-17 03:03:48.430056	35  0      0 5050976  50688 1933084    0    0     0 14989 1564 14460 15  7 59 18  0	
2016-05-17 03:03:53.581488	 6  1      0 5055068  50704 1928824    0    0     0 16138 1590 15075 14  6 59 21  0	
2016-05-17 03:03:58.681876	29  1      0 5056804  50744 1927188    0    0     0 31962 2144 13857 14  7 57 22  0	
2016-05-17 03:04:03.681878	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:04:03.681933	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:04:03.681965	 1  1      0 5052588  50800 1931196    0    0     0 80785 3116 9964 10  6 50 34  0	
2016-05-17 03:04:08.682206	 3  1      0 5053396  50816 1930016    0    0     0 18579 1578 11777 12  5 61 22  0	
2016-05-17 03:04:13.682465	 1  1      0 5046808  50832 1936756    0    0     0 15055 1503 14433 13  6 61 20  0	
2016-05-17 03:04:18.682898	 2  1      0 5048048  50848 1935536    0    0     0 16708 1734 16221 16  8 57 19  0	
2016-05-17 03:04:23.683317	 1  1      0 5046312  50864 1937132    0    0     0 13928 1470 12917 13  6 61 20  0	
2016-05-17 03:04:28.714699	 8  1      0 5052992  50888 1932656    0    0     0 41209 2424 14191 14  7 54 25  0	
