2016-05-17 01:55:50.295334	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 01:55:50.295398	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:56:14.130968	 0  0      0 6655452  72776 405580    0    0     0    35   78   79  0  0 100  0  0	
2016-05-17 03:56:19.131312	 0  0      0 6655452  72792 405592    0    0     0    31   69   68  0  0 100  0  0	
2016-05-17 03:56:24.131624	 0  0      0 6655452  72800 405608    0    0     0    19   74   72  0  0 100  0  0	
2016-05-17 03:56:29.131974	 0  0      0 6655328  72808 405628    0    0     0    17   67   68  0  0 100  0  0	
2016-05-17 03:56:34.132330	 0  0      0 6655328  72816 405640    0    0     0    18  101   84  0  0 100  0  0	
2016-05-17 03:56:39.132647	 0  0      0 6655204  72828 405672    0    0     0    48   72   71  0  0 100  0  0	
2016-05-17 03:56:44.133109	 0  0      0 6655204  72832 405680    0    0     0    24   73   66  0  0 100  0  0	
2016-05-17 03:56:49.133382	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:56:49.133467	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:56:49.133500	 1  0      0 6655204  72836 405708    0    0     0    30   73   67  0  0 100  0  0	
2016-05-17 03:56:54.133690	 0  0      0 6655204  72840 405728    0    0     0    26   86   75  0  0 100  0  0	
2016-05-17 03:56:59.134427	 0  0      0 6655204  72852 405756    0    0     0    23   67   64  0  0 100  0  0	
2016-05-17 03:57:04.134760	 0  0      0 6655204  72860 405772    0    0     0    10   69   62  0  0 100  0  0	
2016-05-17 03:57:09.135107	 0  0      0 6655204  72864 405792    0    0     0    21   70   73  0  0 100  0  0	
2016-05-17 03:57:14.135433	 0  0      0 6655204  72872 405828    0    0     0    51   83   84  0  0 100  0  0	
2016-05-17 03:57:19.135739	 0  0      0 6655204  72884 405848    0    0     0    27   70   74  0  0 100  0  0	
2016-05-17 03:57:24.136114	 0  0      0 6655204  72892 405876    0    0     0    16   71   78  0  0 100  0  0	
2016-05-17 03:57:29.136452	 0  0      0 6655204  72900 405892    0    0     0    23   72   73  0  0 100  0  0	
2016-05-17 03:57:34.136791	 0  0      0 6655204  72908 405916    0    0     0    16   85   82  0  0 100  0  0	
2016-05-17 03:57:39.137195	 0  0      0 6655080  72920 405928    0    0     0    32   71   75  0  0 100  0  0	
2016-05-17 03:57:44.137549	 0  0      0 6654832  72924 405960    0    0     0    30   70   75  0  0 100  0  0	
2016-05-17 03:57:49.137919	 0  0      0 6654832  72932 405968    0    0     0    35   69   74  0  0 100  0  0	
2016-05-17 03:57:54.138286	 0  0      0 6654708  72940 405980    0    0     0    26   84   85  0  0 100  0  0	
2016-05-17 03:57:59.138602	 0  0      0 6654584  72956 406012    0    0     0    29   72   78  0  0 100  0  0	
2016-05-17 03:58:04.138966	 0  0      0 6654584  72960 406024    0    0     0    13   70   77  0  0 100  0  0	
2016-05-17 03:58:09.139296	 0  0      0 6654584  72968 406056    0    0     0    33   71   82  0  0 100  0  0	
2016-05-17 03:58:14.139670	 0  0      0 6654584  72972 406064    0    0     0    33   79   88  0  0 100  0  0	
2016-05-17 03:58:19.140028	 0  0      0 6654584  72984 406092    0    0     0    33   68   79  0  0 100  0  0	
2016-05-17 03:58:24.140381	 0  0      0 6654584  72992 406112    0    0     0    31   73   83  0  0 100  0  0	
2016-05-17 03:58:29.140716	 0  0      0 6654584  73000 406132    0    0     0    14   66   79  0  0 100  0  0	
2016-05-17 03:58:34.141095	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 03:58:34.141187	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 03:58:34.141220	 1  0      0 6654584  73008 406148    0    0     0    15   83   88  0  0 100  0  0	
2016-05-17 03:58:39.141499	 0  0      0 6654460  73024 406176    0    0     0    29   69   81  0  0 100  0  0	
2016-05-17 03:58:44.141872	 0  0      0 6654460  73032 406192    0    0     0    29   89   87  0  0 100  0  0	
2016-05-17 03:58:49.142195	 0  0      0 6654460  73040 406208    0    0     0    29   71   74  0  0 100  0  0	
2016-05-17 03:58:54.142528	 0  0      0 6654460  73048 406228    0    0     0    26   85   83  0  0 100  0  0	
2016-05-17 03:58:59.142914	 0  0      0 6654336  73060 406240    0    0     0    37   70   78  0  0 100  0  0	
2016-05-17 03:59:04.143231	 0  0      0 6654336  73068 406276    0    0     0    12   69   73  0  0 100  0  0	
2016-05-17 03:59:09.143633	 0  0      0 6654336  73072 406288    0    0     0    24   69   76  0  0 100  0  0	
2016-05-17 03:59:14.144033	 0  0      0 6654336  73080 406320    0    0     0    35   81   82  0  0 100  0  0	
2016-05-17 03:59:19.144478	 0  0      0 6654336  73088 406328    0    0     0    30   69   82  0  0 100  0  0	
2016-05-17 03:59:24.144768	 0  0      0 6654336  73096 406356    0    0     0    21   72   83  0  0 100  0  0	
2016-05-17 03:59:29.145111	 0  0      0 6654336  73104 406372    0    0     0    27   70   79  0  0 100  0  0	
2016-05-17 03:59:34.145458	 0  0      0 6654212  73112 406380    0    0     0    27   85   88  0  0 100  0  0	
2016-05-17 03:59:39.145795	 0  0      0 6654088  73120 406404    0    0     0    30   70   82  0  0 100  0  0	
2016-05-17 03:59:44.146163	 0  0      0 6654088  73124 406424    0    0     0    26   73   80  0  0 100  0  0	
2016-05-17 03:59:49.146517	 0  0      0 6653964  73132 406452    0    0     0    18   67   80  0  0 100  0  0	
2016-05-17 03:59:54.146886	 0  0      0 6653964  73132 406468    0    0     0    24   81   89  0  0 100  0  0	
2016-05-17 03:59:59.147223	 0  0      0 6653964  73144 406492    0    0     0    25   67   83  0  0 100  0  0	
2016-05-17 04:00:04.147627	 1  0      0 6615444  73160 407368    0    0   193    22  308  168  2  1 95  2  0	
2016-05-17 04:00:09.148084	 0  0      0 6648104  73176 407516    0    0     0    91  313   77  5  0 94  0  0	
2016-05-17 04:00:14.148402	 0  0      0 6648088  73184 407532    0    0     0    34   86   72  0  0 100  0  0	
2016-05-17 04:00:19.148751	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:00:19.148853	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:00:19.148889	 1  0      0 6648088  73200 407548    0    0     0    26   68   63  0  0 100  0  0	
2016-05-17 04:00:24.149116	 0  0      0 6648088  73200 407568    0    0     0    15   72   67  0  0 100  0  0	
2016-05-17 04:00:29.149460	 0  0      0 6648212  73208 407580    0    0     0    14   66   62  0  0 100  0  0	
2016-05-17 04:00:34.149833	 0  0      0 6648336  73216 407612    0    0     0    73   89   73  0  0 100  0  0	
2016-05-17 04:00:39.150207	 0  0      0 6648212  73232 407620    0    0     0    33   90   73  0  0 100  0  0	
2016-05-17 04:00:44.150581	 0  0      0 6648212  73240 407648    0    0     0    50   74   73  0  0 100  0  0	
2016-05-17 04:00:49.150966	 0  0      0 6648212  73248 407668    0    0     0    30   75   73  0  0 100  0  0	
2016-05-17 04:00:54.151305	 0  0      0 6648088  73256 407696    0    0     0    23   88   83  0  0 100  0  0	
2016-05-17 04:00:59.151717	 0  0      0 6648088  73268 407712    0    0     0    26   68   75  0  0 100  0  0	
2016-05-17 04:01:04.152069	 0  0      0 6649716  73300 407740    0    0     0    50  240  151  0  1 99  0  0	
2016-05-17 04:01:09.152430	 0  0      0 6649716  73316 407748    0    0     0    29   69   65  0  0 100  0  0	
2016-05-17 04:01:14.152783	 0  0      0 6649468  73324 407772    0    0     0    32   83   71  0  0 100  0  0	
2016-05-17 04:01:19.153135	 0  0      0 6649468  73340 407792    0    0     0    41   71   63  0  0 100  0  0	
2016-05-17 04:01:24.153568	 0  0      0 6649468  73348 407804    0    0     0    20   74   67  0  0 100  0  0	
2016-05-17 04:01:29.153933	 0  0      0 6649468  73356 407840    0    0     0    29   70   62  0  0 100  0  0	
2016-05-17 04:01:34.154255	 0  0      0 6649592  73364 407852    0    0     0    14   83   74  0  0 100  0  0	
2016-05-17 04:01:39.154601	 0  0      0 6649592  73376 407884    0    0     0    32   69   76  0  0 100  0  0	
2016-05-17 04:01:44.154989	 0  0      0 6649592  73384 407892    0    0     0    30   71   79  0  0 100  0  0	
2016-05-17 04:01:49.155327	 0  0      0 6649592  73388 407920    0    0     0    19   68   78  0  0 100  0  0	
2016-05-17 04:01:54.155671	 0  0      0 6649592  73396 407940    0    0     0    39   85   88  0  0 100  0  0	
2016-05-17 04:01:59.156033	 0  0      0 6649592  73412 407952    0    0     0    25   68   83  0  0 100  0  0	
2016-05-17 04:02:04.156386	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:02:04.156470	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:02:04.156503	 1  0      0 6649592  73420 407980    0    0     0    10   69   75  0  0 100  0  0	
2016-05-17 04:02:09.156859	 0  0      0 6649468  73428 407988    0    0     0    30   72   81  0  0 100  0  0	
2016-05-17 04:02:14.157164	 0  0      0 6649468  73436 408016    0    0     0    36   83   89  0  0 100  0  0	
2016-05-17 04:02:19.157511	 0  0      0 6649468  73452 408032    0    0     0    31   69   79  0  0 100  0  0	
2016-05-17 04:02:24.157934	 0  0      0 6649468  73460 408056    0    0     0    17   87   83  0  0 100  0  0	
2016-05-17 04:02:29.158248	 0  0      0 6649468  73464 408068    0    0     0    29   69   79  0  0 100  0  0	
2016-05-17 04:02:34.158573	 0  0      0 6649468  73468 408104    0    0     0    17   95   87  0  0 100  0  0	
2016-05-17 04:02:39.159098	 0  0      0 6649468  73480 408116    0    0     0    32   70   81  0  0 100  0  0	
2016-05-17 04:02:44.159448	 0  0      0 6649468  73488 408132    0    0     0    26   88   88  0  0 100  0  0	
2016-05-17 04:02:49.159785	 0  0      0 6649468  73496 408164    0    0     0    28   72   75  0  0 100  0  0	
2016-05-17 04:02:54.160110	 0  0      0 6649468  73504 408188    0    0     0    29   86   85  0  0 100  0  0	
2016-05-17 04:02:59.160458	 0  0      0 6649468  73516 408220    0    0     0    23   69   75  0  0 100  0  0	
2016-05-17 04:03:04.160866	 0  0      0 6649468  73524 408228    0    0     0    23   73   74  0  0 100  0  0	
2016-05-17 04:03:09.161203	 0  0      0 6649468  73528 408256    0    0     0    18  117   78  0  0 100  0  0	
2016-05-17 04:03:14.161507	 0  0      0 6649468  73536 408276    0    0     0    34   80   88  0  0 100  0  0	
2016-05-17 04:03:19.161956	 0  0      0 6649592  73548 408304    0    0     0    29   94   86  0  0 100  0  0	
2016-05-17 04:03:24.162414	 0  0      0 6649468  73560 408320    0    0     0    25   76   75  0  0 100  0  0	
2016-05-17 04:03:29.162923	 0  0      0 6649468  73564 408340    0    0     0    24   70   68  0  0 100  0  0	
2016-05-17 04:03:34.163256	 0  0      0 6649220  73568 408356    0    0     0    14   82   77  0  0 100  0  0	
2016-05-17 04:03:39.163642	 0  0      0 6649220  73584 408376    0    0     0    48   72   70  0  0 100  0  0	
2016-05-17 04:03:44.164039	 0  0      0 6649220  73592 408400    0    0     0    27   72   71  0  0 100  0  0	
2016-05-17 04:03:49.164448	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:03:49.164541	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:03:49.164575	 1  0      0 6649220  73600 408416    0    0     0    20   68   70  0  0 100  0  0	
2016-05-17 04:03:54.164809	 0  0      0 6649096  73608 408440    0    0     0    24   84   92  0  0 100  0  0	
2016-05-17 04:03:59.165297	 0  0      0 6649096  73624 408452    0    0     0    28   71   86  0  0 100  0  0	
2016-05-17 04:04:04.165625	 0  0      0 6649096  73628 408484    0    0     0    10   70   84  0  0 100  0  0	
2016-05-17 04:04:09.166045	 0  0      0 6648972  73636 408492    0    0     0    30   71   82  0  0 100  0  0	
2016-05-17 04:04:14.166392	 0  0      0 6648972  73644 408520    0    0     0    50   83   89  0  0 100  0  0	
2016-05-17 04:04:19.166943	 0  0      0 6648972  73660 408540    0    0     0    29   85   93  0  0 100  0  0	
2016-05-17 04:04:24.167276	 0  0      0 6648972  73664 408552    0    0     0    18   75   84  0  0 100  0  0	
2016-05-17 04:04:29.167678	 0  0      0 6648972  73672 408580    0    0     0    18   69   79  0  0 100  0  0	
2016-05-17 04:04:34.168058	 0  0      0 6648848  73680 408588    0    0     0    19   85   93  0  0 100  0  0	
2016-05-17 04:04:39.168429	 0  0      0 6648848  73696 408616    0    0     0    31   70   81  0  0 100  0  0	
2016-05-17 04:04:44.168897	 0  0      0 6648848  73704 408636    0    0     0    25   71   81  0  0 100  0  0	
2016-05-17 04:04:49.169247	 0  0      0 6648848  73712 408660    0    0     0    41   74   80  0  0 100  0  0	
2016-05-17 04:04:54.169566	 0  0      0 6648724  73720 408672    0    0     0    23   84   90  0  0 100  0  0	
2016-05-17 04:04:59.169951	 0  0      0 6648724  73732 408704    0    0     0    25   68   83  0  0 100  0  0	
2016-05-17 04:05:04.170279	 0  0      0 6648724  73740 408716    0    0     0    10   71   79  0  0 100  0  0	
2016-05-17 04:05:09.170793	 0  0      0 6648724  73744 408732    0    0     0    23   70   82  0  0 100  0  0	
2016-05-17 04:05:14.171124	 0  0      0 6648848  73752 408752    0    0     0    34   81   87  0  0 100  0  0	
2016-05-17 04:05:19.171477	 0  0      0 6648724  73760 408764    0    0     0    31   82   81  0  0 100  0  0	
2016-05-17 04:05:24.171851	 0  0      0 6648724  73768 408800    0    0     0    35   76   84  0  0 100  0  0	
2016-05-17 04:05:29.172190	 0  0      0 6648724  73776 408812    0    0     0    25   70   80  0  0 100  0  0	
2016-05-17 04:05:34.172540	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:05:34.172626	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:05:34.172659	 1  0      0 6648724  73780 408856    0    0     0    16   83   88  0  0 100  0  0	
2016-05-17 04:05:39.172936	 0  0      0 6648724  73792 408876    0    0     0    31   69   80  0  0 100  0  0	
2016-05-17 04:05:44.173290	 0  0      0 6648600  73796 408904    0    0     0    28   69   80  0  0 100  0  0	
2016-05-17 04:05:49.173638	 0  0      0 6648616  73800 408920    0    0     0    18   72   78  0  0 100  0  0	
2016-05-17 04:05:54.174033	 0  0      0 6648616  73808 408940    0    0     0    22   82   88  0  0 100  0  0	
2016-05-17 04:05:59.174470	 0  0      0 6648616  73824 408956    0    0     0    42   94   90  0  0 100  0  0	
2016-05-17 04:06:04.174768	 0  0      0 6648616  73828 408976    0    0     0    13   70   77  0  0 100  0  0	
2016-05-17 04:06:09.175132	 0  0      0 6648492  73836 409000    0    0     0    30  163   93  0  0 100  0  0	
2016-05-17 04:06:14.175538	 0  0      0 6648492  73844 409016    0    0     0    35   78   87  0  0 100  0  0	
2016-05-17 04:06:19.175885	 0  0      0 6648492  73860 409040    0    0     0    26   67   81  0  0 100  0  0	
2016-05-17 04:06:24.176287	 0  0      0 6648492  73868 409052    0    0     0    19   73   82  0  0 100  0  0	
2016-05-17 04:06:29.176641	 0  0      0 6648492  73868 409088    0    0     0    17   66   75  0  0 100  0  0	
2016-05-17 04:06:34.177016	 0  0      0 6648368  73876 409100    0    0     0    28   84   83  0  0 100  0  0	
2016-05-17 04:06:39.177362	 0  0      0 6648368  73884 409132    0    0     0    32   70   76  0  0 100  0  0	
2016-05-17 04:06:44.177778	 0  0      0 6648368  73888 409140    0    0     0    27   72   75  0  0 100  0  0	
2016-05-17 04:06:49.178234	 0  0      0 6648368  73896 409152    0    0     0    31   70   73  0  0 100  0  0	
2016-05-17 04:06:54.178579	 0  0      0 6648368  73904 409180    0    0     0    26   84   84  0  0 100  0  0	
2016-05-17 04:06:59.178960	 0  0      0 6648368  73920 409188    0    0     0    26   67   76  0  0 99  1  0	
2016-05-17 04:07:04.179349	 0  0      0 6648368  73928 409216    0    0     0    13   68   73  0  0 100  0  0	
2016-05-17 04:07:09.179683	 0  0      0 6648368  73936 409236    0    0     0    33   70   77  0  0 100  0  0	
2016-05-17 04:07:14.180072	 0  0      0 6648368  73944 409264    0    0     0    36   78   81  0  0 100  0  0	
2016-05-17 04:07:19.180446	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:07:19.180531	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:07:19.180564	 1  0      0 6648368  73956 409280    0    0     0    30   66   75  0  0 100  0  0	
2016-05-17 04:07:24.180802	 0  0      0 6648244  73960 409304    0    0     0    20   93   84  0  0 100  0  0	
2016-05-17 04:07:29.181177	 0  0      0 6648244  73964 409316    0    0     0    24   69   69  0  0 100  0  0	
2016-05-17 04:07:34.181594	 0  0      0 6648244  73972 409332    0    0     0    16   83   76  0  0 100  0  0	
2016-05-17 04:07:39.181970	 0  0      0 6648244  73984 409352    0    0     0    30   70   70  0  0 100  0  0	
2016-05-17 04:07:44.182402	 0  0      0 6648244  73992 409364    0    0     0    37   71   70  0  0 100  0  0	
2016-05-17 04:07:49.182719	 0  0      0 6648120  74000 409400    0    0     0    18   65   71  0  0 100  0  0	
2016-05-17 04:07:54.183568	 0  0      0 6647996  74008 409412    0    0     0    22   81   83  0  0 100  0  0	
2016-05-17 04:07:59.183992	 0  0      0 6647996  74016 409444    0    0     0    26   69   78  0  0 100  0  0	
2016-05-17 04:08:04.184346	 0  0      0 6647996  74024 409452    0    0     0     9   67   73  0  0 100  0  0	
2016-05-17 04:08:09.184702	 0  0      0 6647996  74032 409480    0    0     0    31   70   77  0  0 100  0  0	
2016-05-17 04:08:14.185089	 0  0      0 6647996  74040 409500    0    0     0    36   81   80  0  0 100  0  0	
2016-05-17 04:08:19.185455	 0  0      0 6647996  74052 409524    0    0     0    42   69   77  0  0 100  0  0	
2016-05-17 04:08:24.185837	 0  0      0 6647872  74060 409544    0    0     0    19   71   77  0  0 100  0  0	
2016-05-17 04:08:29.186179	 0  0      0 6647872  74068 409564    0    0     0    16   66   74  0  0 100  0  0	
2016-05-17 04:08:34.186535	 0  0      0 6647872  74068 409600    0    0     0    19   80   83  0  0 100  0  0	
2016-05-17 04:08:39.186987	 0  0      0 6647872  74080 409616    0    0     0    31   66   74  0  0 100  0  0	
2016-05-17 04:08:44.187361	 0  0      0 6647872  74088 409640    0    0     0    26   78   75  0  0 100  0  0	
2016-05-17 04:08:49.187717	 0  0      0 6647872  74092 409652    0    0     0    29   66   72  0  0 100  0  0	
2016-05-17 04:08:54.188157	 0  0      0 6647624  74100 409688    0    0     0    41   88   84  0  0 100  0  0	
2016-05-17 04:08:59.188529	 0  0      0 6647624  74116 409700    0    0     0    26   68   76  0  0 100  0  0	
2016-05-17 04:09:04.188932	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:09:04.189018	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:09:04.189051	 1  0      0 6647624  74124 409732    0    0     0    16   69   73  0  0 100  0  0	
2016-05-17 04:09:09.189308	 0  0      0 6647624  74132 409740    0    0     0    22   69   76  0  0 100  0  0	
2016-05-17 04:09:14.189670	 0  0      0 6647624  74136 409752    0    0     0    33  100   89  0  0 100  0  0	
2016-05-17 04:09:19.190067	 0  0      0 6647500  74144 409776    0    0     0    30   69   74  0  0 100  0  0	
2016-05-17 04:09:24.190604	 0  0      0 6647500  74152 409788    0    0     0    17   73   77  0  0 100  0  0	
2016-05-17 04:09:29.190975	 0  0      0 6647376  74160 409816    0    0     0    38   70   72  0  0 100  0  0	
2016-05-17 04:09:34.191356	 0  0      0 6647252  74168 409836    0    0     0    14   81   83  0  0 100  0  0	
2016-05-17 04:09:39.191781	 0  0      0 6647252  74184 409864    0    0     0    33  153   75  0  0 100  0  0	
2016-05-17 04:09:44.192166	 0  0      0 6647252  74192 409880    0    0     0    26   69   79  0  0 100  0  0	
2016-05-17 04:09:49.192500	 0  0      0 6647252  74200 409904    0    0     0    19   67   78  0  0 100  0  0	
2016-05-17 04:09:54.192953	 0  0      0 6647252  74208 409916    0    0     0    26   81   83  0  0 100  0  0	
2016-05-17 04:09:59.193354	 0  0      0 6647252  74224 409936    0    0     0    26   67   76  0  0 100  0  0	
2016-05-17 04:10:04.193779	 0  0      0 6646756  74240 409956    0    0     0    30  113   84  0  0 100  0  0	
2016-05-17 04:10:09.194212	 0  0      0 6646756  74248 409976    0    0     0    31   70   64  0  0 100  0  0	
2016-05-17 04:10:14.194620	 0  0      0 6646632  74256 409996    0    0     0    37   79   70  0  0 100  0  0	
2016-05-17 04:10:19.195001	 0  0      0 6646632  74272 410012    0    0     0    30   66   63  0  0 100  0  0	
2016-05-17 04:10:24.195384	 0  0      0 6646632  74280 410040    0    0     0    22   71   68  0  0 100  0  0	
2016-05-17 04:10:29.195766	 0  0      0 6646632  74288 410052    0    0     0    18   65   65  0  0 100  0  0	
2016-05-17 04:10:34.196245	 0  0      0 6646756  74296 410076    0    0     0    15   82   84  0  0 100  0  0	
2016-05-17 04:10:39.196603	 0  0      0 6646632  74308 410100    0    0     0    36   70   77  0  0 100  0  0	
2016-05-17 04:10:44.196993	 0  0      0 6646632  74316 410124    0    0     0    28   67   81  0  0 100  0  0	
2016-05-17 04:10:49.197421	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:10:49.197539	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:10:49.197575	 1  0      0 6646632  74320 410140    0    0     0    30   69   77  0  0 100  0  0	
2016-05-17 04:10:54.197768	 0  0      0 6646632  74328 410152    0    0     0    23   81   90  0  0 100  0  0	
2016-05-17 04:10:59.198211	 0  0      0 6646632  74340 410172    0    0     0    27   87   87  0  0 100  0  0	
2016-05-17 04:11:04.198625	 0  0      0 6646632  74348 410196    0    0     0    14   72   79  0  0 100  0  0	
2016-05-17 04:11:09.199047	 0  0      0 6646756  74352 410216    0    0     0    22   69   79  0  0 100  0  0	
2016-05-17 04:11:14.199405	 0  0      0 6646632  74360 410248    0    0     0    42   85   87  0  0 100  0  0	
2016-05-17 04:11:19.199766	 0  0      0 6646632  74372 410284    0    0     0    29   67   79  0  0 100  0  0	
2016-05-17 04:11:24.200140	 0  0      0 6646632  74380 410300    0    0     0    19   73   82  0  0 100  0  0	
2016-05-17 04:11:29.200504	 0  0      0 6646508  74384 410328    0    0     0    23   67   78  0  0 100  0  0	
2016-05-17 04:11:34.200886	 0  0      0 6646384  74388 410340    0    0     0    12   82   88  0  0 100  0  0	
2016-05-17 04:11:39.201307	 0  0      0 6646384  74404 410352    0    0     0    30   66   78  0  0 100  0  0	
2016-05-17 04:11:44.201794	 0  0      0 6646260  74412 410380    0    0     0    27   69   80  0  0 100  0  0	
2016-05-17 04:11:49.202154	 0  0      0 6646260  74420 410396    0    0     0    34   68   78  0  0 100  0  0	
2016-05-17 04:11:54.202513	 0  0      0 6646260  74428 410424    0    0     0    28   83   89  0  0 100  0  0	
2016-05-17 04:11:59.202903	 0  0      0 6646260  74440 410436    0    0     0    25   66   75  0  0 100  0  0	
2016-05-17 04:12:04.203255	 0  0      0 6646260  74448 410460    0    0     0    12   67   74  0  0 99  1  0	
2016-05-17 04:12:09.203680	 0  0      0 6646012  74456 410480    0    0     0    32   72   79  0  0 100  0  0	
2016-05-17 04:12:14.204081	 0  0      0 6646136  74464 410500    0    0     0    35   79   86  0  0 100  0  0	
2016-05-17 04:12:19.204426	 0  0      0 6646136  74476 410516    0    0     0    31   87   85  0  0 100  0  0	
2016-05-17 04:12:24.204841	 0  0      0 6646136  74476 410536    0    0     0    30   73   82  0  0 100  0  0	
2016-05-17 04:12:29.205167	 0  0      0 6646136  74480 410556    0    0     0    19   69   73  0  0 100  0  0	
2016-05-17 04:12:34.205576	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:12:34.205682	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:12:34.205715	 1  0      0 6646136  74488 410576    0    0     0    16   83   82  0  0 100  0  0	
2016-05-17 04:12:39.205996	 0  0      0 6646012  74496 410596    0    0     0    30   67   74  0  0 100  0  0	
2016-05-17 04:12:44.206379	 0  0      0 6646012  74504 410612    0    0     0    26   69   74  0  0 100  0  0	
2016-05-17 04:12:49.206770	 0  0      0 6646136  74512 410644    0    0     0    26   69   74  0  0 100  0  0	
2016-05-17 04:12:54.207123	 0  0      0 6646136  74520 410660    0    0     0    22   82   88  0  0 100  0  0	
2016-05-17 04:12:59.207479	 0  0      0 6646012  74532 410688    0    0     0    38   71   82  0  0 100  0  0	
2016-05-17 04:13:04.207870	 0  0      0 6646012  74540 410700    0    0     0    11   69   78  0  0 100  0  0	
2016-05-17 04:13:09.208219	 0  0      0 6646136  74548 410724    0    0     0    21   68   81  0  0 100  0  0	
2016-05-17 04:13:14.208574	 0  0      0 6646012  74556 410740    0    0     0    36   83   88  0  0 100  0  0	
2016-05-17 04:13:19.209059	 0  0      0 6646012  74572 410752    0    0     0    31   66   80  0  0 100  0  0	
2016-05-17 04:13:24.209416	 0  0      0 6645888  74580 410772    0    0     0    20   72   83  0  0 100  0  0	
2016-05-17 04:13:29.209800	 0  0      0 6645764  74584 410796    0    0     0    26   70   72  0  0 100  0  0	
2016-05-17 04:13:34.210200	 0  0      0 6645888  74588 410820    0    0     0    28   82   82  0  0 100  0  0	
2016-05-17 04:13:39.210562	 0  0      0 6645888  74604 410840    0    0     0    33   88   85  0  0 100  0  0	
2016-05-17 04:13:44.211021	 0  0      0 6645888  74612 410860    0    0     0    26   68   81  0  0 100  0  0	
2016-05-17 04:13:49.211378	 0  0      0 6645888  74620 410876    0    0     0    22   71   79  0  0 100  0  0	
2016-05-17 04:13:54.211720	 0  0      0 6645640  74628 410904    0    0     0    28   82   82  0  0 100  0  0	
2016-05-17 04:13:59.212115	 0  0      0 6645640  74644 410916    0    0     0    26   66   75  0  0 100  0  0	
2016-05-17 04:14:04.212489	 0  0      0 6645640  74652 410928    0    0     0    12   68   74  0  0 100  0  0	
2016-05-17 04:14:09.212879	 0  0      0 6645640  74660 410968    0    0     0    34   72   82  0  0 100  0  0	
2016-05-17 04:14:14.213221	 0  0      0 6645640  74664 410996    0    0     0    37   80   88  0  0 100  0  0	
2016-05-17 04:14:19.213559	procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
2016-05-17 04:14:19.213642	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2016-05-17 04:14:19.213673	 1  0      0 6645640  74676 411024    0    0     0    25   66   80  0  0 100  0  0	
2016-05-17 04:14:24.214096	 0  0      0 6645640  74684 411036    0    0     0    15   70   82  0  0 100  0  0	
2016-05-17 04:14:29.214449	 0  0      0 6645640  74688 411060    0    0     0    14   66   78  0  0 100  0  0	
2016-05-17 04:14:34.214841	 0  0      0 6645392  74692 411084    0    0     0    14   78   86  0  0 100  0  0	
2016-05-17 04:14:39.215159	 0  0      0 6645392  74708 411108    0    0     0    31   69   77  0  0 100  0  0	
2016-05-17 04:14:44.215551	 0  0      0 6645392  74712 411128    0    0     0    42   69   75  0  0 100  0  0	
2016-05-17 04:14:49.216023	 0  0      0 6645392  74720 411136    0    0     0    26   69   73  0  0 100  0  0	
2016-05-17 04:14:54.216417	 0  0      0 6645516  74728 411156    0    0     0    26   83   82  0  0 100  0  0	
2016-05-17 04:14:59.216769	 0  0      0 6645516  74740 411176    0    0     0    30   68   76  0  0 100  0  0	
2016-05-17 04:15:04.217130	 0  0      0 6645516  74744 411196    0    0     0    10   67   73  0  0 100  0  0	
